Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Unit,Aggregator,Disaggregator,Value
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Number,,,5
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Adjusted rate,,,3.8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Crude rate,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Number,,,9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Adjusted rate,,,6.6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Crude rate,,,3.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Number,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Adjusted rate,,,4.3
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Crude rate,,,3.8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Number,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Adjusted rate,,,4.1
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Crude rate,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By year,Adjusted rate,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,0
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,0
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,0
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Prince Edward Island,11,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Crude rate,,,5.3
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Number,,,28
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Adjusted rate,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Crude rate,,,6.2
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Number,,,33
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Adjusted rate,,,7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Crude rate,,,5.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Number,,,31
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Adjusted rate,,,6.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Crude rate,,,6.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Number,,,36
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Adjusted rate,,,7.8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Crude rate,,,7.4
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Number,,,29
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,Adjusted rate,,,8.3
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,5
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,10
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,5
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,15
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,13
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,10
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Newfoundland and Labrador,10,By quarter,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Crude rate,,,9.2
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Number,,,11
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Adjusted rate,,,9.5
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Crude rate,,,9.8
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Adjusted rate,,,8.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Crude rate,,,9.7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Adjusted rate,,,8.9
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Crude rate,,,9.6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Number,,,12
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Adjusted rate,,,8.7
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Crude rate,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By year,Adjusted rate,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,6
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,5
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
Stimulants,Hospitalizations,Overall numbers,Total stimulant-related poisoning hospitalizations,Territories,63,By quarter,Number,,,Suppressed
